<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2023.09.11	05:00:00	1926.401	1928.056	1926.037	1927.691	3881	0	62
2023.09.11	06:00:00	1927.700	1928.671	1926.357	1927.914	3678	0	62
2023.09.11	07:00:00	1927.921	1930.639	1926.295	1926.491	3864	0	62
2023.09.11	08:00:00	1926.460	1927.814	1925.412	1927.775	3213	0	62
2023.09.11	09:00:00	1927.744	1928.046	1925.345	1925.387	2906	0	62
2023.09.11	10:00:00	1925.381	1926.343	1924.766	1925.811	2711	0	62
2023.09.11	11:00:00	1925.779	1926.531	1924.692	1925.236	2887	0	62
2023.09.11	12:00:00	1925.229	1927.357	1924.256	1927.323	4308	0	62
2023.09.11	13:00:00	1927.314	1930.081	1924.430	1925.881	5855	0	62
2023.09.11	14:00:00	1925.849	1926.690	1921.572	1922.601	5696	0	62
2023.09.11	15:00:00	1922.588	1924.404	1921.412	1923.055	3680	0	62
2023.09.11	16:00:00	1923.055	1925.107	1922.808	1923.440	2749	0	62
2023.09.11	17:00:00	1923.446	1924.311	1922.434	1922.667	2535	0	62
2023.09.11	18:00:00	1922.670	1922.938	1921.505	1921.866	2158	0	62
2023.09.11	19:00:00	1921.884	1923.144	1921.600	1922.769	2143	0	62
2023.09.11	20:00:00	1922.737	1922.737	1922.242	1922.339	920	0	62
2023.09.11	22:00:00	1922.768	1923.305	1922.528	1922.532	920	0	62
2023.09.11	23:00:00	1922.528	1922.528	1921.274	1921.692	1407	0	62
2023.09.12	00:00:00	1921.658	1922.617	1921.233	1921.558	2056	0	62
2023.09.12	01:00:00	1921.547	1923.466	1920.380	1921.912	3406	0	62
2023.09.12	02:00:00	1921.902	1923.362	1921.301	1923.034	2969	0	62
2023.09.12	03:00:00	1923.035	1924.350	1922.276	1923.691	2255	0	62
2023.09.12	04:00:00	1923.691	1924.516	1922.268	1922.285	2209	0	62
2023.09.12	05:00:00	1922.283	1922.367	1919.951	1920.246	2787	0	62
2023.09.12	06:00:00	1920.278	1920.710	1918.894	1920.002	2994	0	62
2023.09.12	07:00:00	1919.981	1920.120	1918.832	1919.036	2990	0	62
2023.09.12	08:00:00	1919.035	1921.366	1918.674	1919.782	3056	0	62
2023.09.12	09:00:00	1919.784	1920.074	1918.610	1918.988	2607	0	62
2023.09.12	10:00:00	1918.998	1919.637	1914.771	1915.591	3672	0	62
2023.09.12	11:00:00	1915.612	1915.612	1910.935	1913.005	3940	0	62
2023.09.12	12:00:00	1913.004	1913.004	1908.581	1909.777	5437	0	62
2023.09.12	13:00:00	1909.747	1911.939	1907.441	1909.265	6472	0	62
2023.09.12	14:00:00	1909.245	1914.662	1908.425	1911.938	5565	0	62
2023.09.12	15:00:00	1911.973	1913.746	1911.713	1912.479	3502	0	62
2023.09.12	16:00:00	1912.491	1915.075	1911.749	1912.401	3018	0	62
2023.09.12	17:00:00	1912.369	1913.317	1911.813	1912.047	2669	0	62
2023.09.12	18:00:00	1912.069	1913.472	1911.849	1913.399	2210	0	62
2023.09.12	19:00:00	1913.398	1913.595	1912.654	1913.011	1977	0	62
2023.09.12	20:00:00	1912.996	1913.600	1912.666	1913.480	1389	0	62
2023.09.12	22:00:00	1913.077	1913.813	1913.077	1913.504	833	0	62
2023.09.12	23:00:00	1913.505	1913.847	1912.503	1912.926	1245	0	62
2023.09.13	00:00:00	1912.926	1913.684	1912.482	1912.596	2122	0	62
2023.09.13	01:00:00	1912.596	1913.850	1910.752	1911.399	3371	0	62
2023.09.13	02:00:00	1911.431	1911.855	1908.927	1909.114	2955	0	62
2023.09.13	03:00:00	1909.113	1909.674	1908.237	1909.673	2600	0	62
2023.09.13	04:00:00	1909.671	1911.989	1909.482	1911.643	2364	0	62
2023.09.13	05:00:00	1911.642	1912.668	1909.274	1910.300	2837	0	62
2023.09.13	06:00:00	1910.238	1910.532	1908.263	1909.978	3590	0	62
2023.09.13	07:00:00	1909.955	1912.147	1909.302	1912.066	3444	0	62
2023.09.13	08:00:00	1912.057	1912.592	1911.189	1912.230	2952	0	62
2023.09.13	09:00:00	1912.222	1912.464	1910.809	1911.240	2752	0	62
2023.09.13	10:00:00	1911.240	1912.577	1910.808	1912.577	2460	0	62
2023.09.13	11:00:00	1912.608	1913.123	1911.400	1912.331	2798	0	62
2023.09.13	12:00:00	1912.331	1914.574	1905.499	1912.304	11723	0	62
2023.09.13	13:00:00	1912.335	1915.765	1909.373	1913.385	8398	0	62
2023.09.13	14:00:00	1913.423	1914.754	1909.783	1912.703	6361	0	62
2023.09.13	15:00:00	1912.699	1913.561	1909.199	1910.444	3962	0	62
2023.09.13	16:00:00	1910.445	1911.700	1908.930	1909.394	3379	0	62
2023.09.13	17:00:00	1909.363	1911.206	1908.198	1910.108	3004	0	62
2023.09.13	18:00:00	1910.086	1910.360	1908.877	1909.385	2246	0	62
2023.09.13	19:00:00	1909.384	1909.384	1908.465	1908.808	2278	0	62
2023.09.13	20:00:00	1908.836	1908.956	1908.198	1908.271	1177	0	62
2023.09.13	22:00:00	1908.954	1909.844	1908.811	1908.859	1256	0	62
2023.09.13	23:00:00	1908.859	1909.632	1907.549	1909.245	1572	0	62
2023.09.14	00:00:00	1909.238	1912.858	1909.017	1912.688	2342	0	62
2023.09.14	01:00:00	1912.680	1912.925	1910.657	1911.219	3877	0	62
2023.09.14	02:00:00	1911.187	1911.365	1908.832	1909.986	3540	0	62
2023.09.14	03:00:00	1909.996	1910.591	1908.847	1909.712	2490	0	62
2023.09.14	04:00:00	1909.710	1910.713	1909.219	1909.409	2039	0	62
2023.09.14	05:00:00	1909.420	1911.052	1907.789	1908.083	3003	0	62
2023.09.14	06:00:00	1908.083	1908.658	1907.030	1907.359	3356	0	62
2023.09.14	07:00:00	1907.390	1907.531	1905.235	1905.886	3294	0	62
2023.09.14	08:00:00	1905.886	1907.382	1905.567	1907.325	3091	0	62
2023.09.14	09:00:00	1907.318	1907.556	1906.126	1906.375	2512	0	62
2023.09.14	10:00:00	1906.375	1909.147	1906.281	1909.081	2863	0	62
2023.09.14	11:00:00	1909.111	1909.134	1907.236	1907.526	2825	0	62
2023.09.14	12:00:00	1907.557	1910.260	1901.214	1904.498	9719	0	62
2023.09.14	13:00:00	1904.465	1907.596	1902.007	1903.156	10243	0	62
2023.09.14	14:00:00	1903.123	1910.492	1901.037	1908.556	6744	0	62
2023.09.14	15:00:00	1908.526	1911.401	1905.780	1907.981	4740	0	62
2023.09.14	16:00:00	1907.989	1912.098	1907.971	1910.235	4232	0	62
2023.09.14	17:00:00	1910.256	1911.450	1908.413	1908.748	3114	0	62
2023.09.14	18:00:00	1908.747	1909.502	1908.114	1908.253	2361	0	62
2023.09.14	19:00:00	1908.255	1909.502	1908.248	1909.481	2235	0	62
2023.09.14	20:00:00	1909.446	1910.701	1909.247	1910.701	1283	0	62
2023.09.14	22:00:00	1910.948	1910.981	1910.287	1910.405	1149	0	62
2023.09.14	23:00:00	1910.405	1911.095	1909.803	1909.803	1452	0	62
2023.09.15	00:00:00	1909.835	1911.559	1909.835	1911.306	2301	0	62
2023.09.15	01:00:00	1911.307	1915.380	1910.523	1915.317	4131	0	62
2023.09.15	02:00:00	1915.310	1916.010	1914.711	1915.575	3235	0	62
2023.09.15	03:00:00	1915.574	1915.946	1914.672	1915.619	2526	0	62
2023.09.15	04:00:00	1915.606	1916.808	1915.227	1916.197	2090	0	62
2023.09.15	05:00:00	1916.198	1916.296	1914.962	1916.274	2992	0	62
2023.09.15	06:00:00	1916.284	1919.574	1916.066	1918.697	4731	0	62
2023.09.15	07:00:00	1918.714	1918.940	1915.500	1918.041	3915	0	62
2023.09.15	08:00:00	1918.041	1918.495	1916.832	1918.058	3140	0	62
2023.09.15	09:00:00	1918.058	1919.240	1917.794	1918.027	2891	0	62
2023.09.15	10:00:00	1918.041	1918.269	1917.118	1917.154	2560	0	62
2023.09.15	11:00:00	1917.157	1919.971	1916.765	1919.214	3130	0	62
2023.09.15	12:00:00	1919.222	1920.517	1916.052	1917.118	5116	0	62
2023.09.15	13:00:00	1917.116	1926.808	1916.938	1924.619	7343	0	62
2023.09.15	14:00:00	1924.595	1930.441	1924.595	1928.582	7655	0	62
2023.09.15	15:00:00	1928.552	1929.710	1924.788	1926.447	4717	0	62
2023.09.15	16:00:00	1926.449	1927.873	1925.011	1925.373	3395	0	62
2023.09.15	17:00:00	1925.373	1925.883	1923.906	1924.756	3041	0	62
2023.09.15	18:00:00	1924.756	1925.002	1923.925	1924.055	2301	0	62
2023.09.15	19:00:00	1924.060	1924.522	1922.421	1922.518	2425	0	62
2023.09.15	20:00:00	1922.552	1923.936	1922.447	1923.899	1771	0	62
2023.09.17	22:00:00	1924.146	1924.599	1923.539	1923.699	1182	0	62
2023.09.17	23:00:00	1923.724	1923.730	1922.616	1923.295	1538	0	62
2023.09.18	00:00:00	1923.296	1924.674	1923.260	1924.627	1941	0	62
2023.09.18	01:00:00	1924.627	1926.588	1923.414	1925.277	4303	0	62
2023.09.18	02:00:00	1925.279	1928.752	1925.182	1928.182	3040	0	62
2023.09.18	03:00:00	1928.187	1929.517	1928.019	1928.907	2449	0	62
2023.09.18	04:00:00	1928.875	1929.436	1927.732	1928.214	2043	0	62
2023.09.18	05:00:00	1928.216	1930.639	1927.862	1929.897	2481	0	62
2023.09.18	06:00:00	1929.901	1930.364	1928.170	1928.565	4356	0	62
2023.09.18	07:00:00	1928.582	1929.218	1926.480	1926.509	3520	0	62
2023.09.18	08:00:00	1926.478	1926.648	1925.112	1926.146	3047	0	62
2023.09.18	09:00:00	1926.115	1926.957	1925.622	1926.926	2547	0	62
2023.09.18	10:00:00	1926.922	1927.500	1926.373	1926.810	2584	0	62
2023.09.18	11:00:00	1926.810	1928.195	1926.497	1926.838	2729	0	62
2023.09.18	12:00:00	1926.823	1928.058	1923.574	1924.002	4187	0	62
2023.09.18	13:00:00	1924.014	1928.474	1923.489	1924.054	5582	0	62
2023.09.18	14:00:00	1924.022	1927.745	1922.842	1926.906	4869	0	62
2023.09.18	15:00:00	1926.874	1929.447	1926.310	1929.034	3534	0	62
2023.09.18	16:00:00	1929.066	1931.183	1927.764	1931.103	3057	0	62
2023.09.18	17:00:00	1931.136	1933.478	1931.034	1932.186	2966	0	62
2023.09.18	18:00:00	1932.190	1932.291	1931.130	1931.531	2186	0	62
2023.09.18	19:00:00	1931.562	1933.603	1931.510	1933.351	2018	0	62
2023.09.18	20:00:00	1933.320	1934.246	1933.103	1933.611	1386	0	62
2023.09.18	22:00:00	1933.868	1934.019	1933.376	1933.689	1056	0	62
2023.09.18	23:00:00	1933.697	1934.522	1933.382	1934.109	1306	0	62
2023.09.19	00:00:00	1934.130	1934.603	1932.708	1932.763	2127	0	62
2023.09.19	01:00:00	1932.782	1933.336	1931.802	1933.009	3044	0	62
2023.09.19	02:00:00	1933.043	1933.433	1932.441	1932.923	2232	0	62
2023.09.19	03:00:00	1932.918	1933.065	1932.158	1932.296	1806	0	62
2023.09.19	04:00:00	1932.295	1932.573	1931.359	1931.359	1695	0	62
2023.09.19	05:00:00	1931.356	1931.839	1930.310	1930.909	2309	0	62
2023.09.19	06:00:00	1930.913	1931.379	1929.869	1930.524	3126	0	62
2023.09.19	07:00:00	1930.554	1934.821	1930.554	1934.477	3267	0	62
2023.09.19	08:00:00	1934.481	1934.953	1933.495	1933.786	2713	0	62
2023.09.19	09:00:00	1933.790	1935.404	1933.648	1935.204	2213	0	62
2023.09.19	10:00:00	1935.207	1936.814	1934.601	1935.315	2395	0	62
2023.09.19	11:00:00	1935.312	1936.069	1934.499	1935.276	2500	0	62
2023.09.19	12:00:00	1935.284	1937.413	1934.189	1935.866	4447	0	62
2023.09.19	13:00:00	1935.897	1936.378	1932.798	1934.790	5521	0	62
2023.09.19	14:00:00	1934.759	1935.232	1931.070	1934.891	5275	0	62
2023.09.19	15:00:00	1934.886	1935.020	1932.067	1933.125	3495	0	62
2023.09.19	16:00:00	1933.138	1933.756	1930.854	1930.914	2888	0	62
2023.09.19	17:00:00	1930.905	1933.044	1930.660	1930.863	2773	0	62
2023.09.19	18:00:00	1930.861	1931.233	1929.792	1930.836	2387	0	62
2023.09.19	19:00:00	1930.814	1932.298	1930.740	1931.963	2032	0	62
2023.09.19	20:00:00	1931.930	1931.930	1931.051	1931.309	1128	0	62
2023.09.19	22:00:00	1931.935	1932.376	1931.761	1931.867	1005	0	62
2023.09.19	23:00:00	1931.868	1931.868	1930.936	1931.387	1174	0	62
2023.09.20	00:00:00	1931.386	1931.560	1930.326	1930.695	1831	0	62
2023.09.20	01:00:00	1930.717	1930.748	1928.428	1929.974	3309	0	62
2023.09.20	02:00:00	1929.989	1931.184	1929.963	1930.740	2600	0	62
2023.09.20	03:00:00	1930.716	1931.442	1930.423	1930.619	1922	0	62
2023.09.20	04:00:00	1930.620	1930.889	1929.713	1929.827	1542	0	62
2023.09.20	05:00:00	1929.825	1931.761	1929.712	1931.202	2532	0	62
2023.09.20	06:00:00	1931.205	1932.350	1929.899	1930.449	3536	0	62
2023.09.20	07:00:00	1930.419	1930.553	1927.956	1928.737	3376	0	62
2023.09.20	08:00:00	1928.705	1930.303	1928.677	1929.142	2889	0	62
2023.09.20	09:00:00	1929.134	1931.824	1929.134	1931.806	2610	0	62
2023.09.20	10:00:00	1931.806	1932.737	1931.655	1932.561	2593	0	62
2023.09.20	11:00:00	1932.592	1932.714	1930.980	1932.103	2485	0	62
2023.09.20	12:00:00	1932.117	1934.044	1930.976	1932.194	3746	0	62
2023.09.20	13:00:00	1932.215	1943.453	1931.975	1940.709	5803	0	62
2023.09.20	14:00:00	1940.674	1944.553	1940.401	1944.031	5586	0	62
2023.09.20	15:00:00	1943.997	1945.842	1941.662	1941.889	4305	0	62
2023.09.20	16:00:00	1941.865	1946.712	1941.693	1946.676	3321	0	62
2023.09.20	17:00:00	1946.716	1947.429	1945.329	1946.334	3125	0	62
2023.09.20	18:00:00	1946.337	1946.790	1939.365	1940.460	12733	0	62
2023.09.20	19:00:00	1940.491	1941.253	1932.879	1933.025	5841	0	62
2023.09.20	20:00:00	1933.057	1933.707	1929.189	1930.544	2978	0	62
2023.09.20	22:00:00	1930.402	1931.517	1929.676	1931.193	2140	0	62
2023.09.20	23:00:00	1931.192	1931.192	1929.342	1929.493	1962	0	62
2023.09.21	00:00:00	1929.497	1929.726	1924.648	1924.990	3006	0	62
2023.09.21	01:00:00	1924.987	1927.195	1924.258	1926.864	3960	0	62
2023.09.21	02:00:00	1926.859	1927.618	1925.746	1926.716	2959	0	62
2023.09.21	03:00:00	1926.706	1928.693	1926.706	1928.367	2559	0	62
2023.09.21	04:00:00	1928.369	1928.591	1927.858	1928.000	1882	0	62
2023.09.21	05:00:00	1927.999	1928.988	1926.998	1928.757	2475	0	62
2023.09.21	06:00:00	1928.723	1930.520	1927.758	1928.189	3174	0	62
2023.09.21	07:00:00	1928.219	1928.710	1926.423	1927.189	4082	0	62
2023.09.21	08:00:00	1927.158	1927.451	1922.920	1923.099	3587	0	62
2023.09.21	09:00:00	1923.097	1924.804	1922.514	1924.710	3005	0	62
2023.09.21	10:00:00	1924.679	1926.103	1923.779	1925.248	2799	0	62
2023.09.21	11:00:00	1925.211	1925.329	1920.258	1920.774	4607	0	62
2023.09.21	12:00:00	1920.780	1920.780	1914.121	1916.498	8113	0	62
2023.09.21	13:00:00	1916.530	1918.865	1913.909	1916.509	8608	0	62
2023.09.21	14:00:00	1916.479	1923.843	1915.144	1920.186	7282	0	62
2023.09.21	15:00:00	1920.220	1921.306	1917.180	1917.465	4740	0	62
2023.09.21	16:00:00	1917.497	1919.973	1916.311	1919.530	3452	0	62
2023.09.21	17:00:00	1919.516	1921.273	1918.704	1920.474	3145	0	62
2023.09.21	18:00:00	1920.483	1921.287	1919.594	1919.914	2632	0	62
2023.09.21	19:00:00	1919.941	1921.083	1919.331	1919.760	2362	0	62
2023.09.21	20:00:00	1919.793	1920.261	1919.568	1920.071	1182	0	62
2023.09.21	22:00:00	1919.650	1920.424	1919.397	1920.163	1177	0	62
2023.09.21	23:00:00	1920.166	1921.569	1920.148	1921.422	1835	0	62
2023.09.22	00:00:00	1921.429	1923.679	1921.258	1923.461	2074	0	62
2023.09.22	01:00:00	1923.430	1924.240	1922.114	1924.038	3450	0	62
2023.09.22	02:00:00	1924.037	1925.559	1923.527	1923.991	3050	0	62
2023.09.22	03:00:00	1923.997	1924.625	1922.636	1923.845	2696	0	62
2023.09.22	04:00:00	1923.845	1924.902	1923.440	1924.347	1952	0	62
2023.09.22	05:00:00	1924.315	1925.149	1923.757	1924.732	2772	0	62
2023.09.22	06:00:00	1924.726	1926.043	1924.342	1925.551	3755	0	62
2023.09.22	07:00:00	1925.522	1928.698	1924.761	1928.032	4452	0	62
2023.09.22	08:00:00	1927.998	1928.017	1926.356	1926.746	3204	0	62
2023.09.22	09:00:00	1926.729	1927.646	1925.136	1925.408	2871	0	62
2023.09.22	10:00:00	1925.410	1926.455	1924.330	1924.624	2805	0	62
2023.09.22	11:00:00	1924.638	1926.821	1924.518	1925.576	3064	0	62
2023.09.22	12:00:00	1925.576	1926.575	1924.168	1926.142	4370	0	62
2023.09.22	13:00:00	1926.120	1928.378	1924.942	1926.057	5614	0	62
2023.09.22	14:00:00	1926.027	1929.114	1925.647	1928.213	5505	0	62
2023.09.22	15:00:00	1928.215	1928.803	1926.656	1927.738	3740	0	62
2023.09.22	16:00:00	1927.735	1928.547	1924.912	1925.315	3012	0	62
2023.09.22	17:00:00	1925.320	1926.351	1924.619	1925.531	2659	0	62
2023.09.22	18:00:00	1925.532	1925.934	1924.311	1924.983	2215	0	62
2023.09.22	19:00:00	1924.987	1925.626	1924.500	1925.404	2142	0	62
2023.09.22	20:00:00	1925.373	1925.589	1924.663	1925.300	1180	0	62
2023.09.24	22:00:00	1926.185	1926.362	1925.707	1925.813	1371	0	62
2023.09.24	23:00:00	1925.814	1925.814	1924.470	1924.786	1759	0	62
2023.09.25	00:00:00	1924.799	1925.115	1923.283	1924.898	2227	0	62
2023.09.25	01:00:00	1924.898	1925.333	1922.937	1923.691	2859	0	62
2023.09.25	02:00:00	1923.655	1923.917	1922.677	1923.724	2339	0	62
2023.09.25	03:00:00	1923.725	1924.253	1922.848	1923.651	1912	0	62
2023.09.25	04:00:00	1923.648	1923.657	1922.822	1923.159	1687	0	62
2023.09.25	05:00:00	1923.160	1923.553	1921.761	1921.761	2384	0	62
2023.09.25	06:00:00	1921.752	1924.699	1920.896	1924.066	3120	0	62
2023.09.25	07:00:00	1924.036	1927.216	1922.562	1923.518	3706	0	62
2023.09.25	08:00:00	1923.517	1923.872	1921.039	1921.716	3600	0	62
2023.09.25	09:00:00	1921.705	1923.082	1921.614	1922.827	3033	0	62
2023.09.25	10:00:00	1922.826	1924.927	1922.175	1924.898	2864	0	62
2023.09.25	11:00:00	1924.901	1925.020	1923.727	1924.088	3062	0	62
2023.09.25	12:00:00	1924.056	1926.868	1923.683	1925.935	4215	0	62
2023.09.25	13:00:00	1925.904	1926.428	1922.289	1925.371	5352	0	62
2023.09.25	14:00:00	1925.341	1925.514	1915.153	1916.884	7949	0	62
2023.09.25	15:00:00	1916.916	1919.144	1915.870	1917.486	4974	0	62
2023.09.25	16:00:00	1917.479	1918.289	1915.788	1916.769	3286	0	62
2023.09.25	17:00:00	1916.781	1917.627	1915.550	1915.957	2672	0	62
2023.09.25	18:00:00	1915.957	1917.213	1915.212	1915.635	2389	0	62
2023.09.25	19:00:00	1915.628	1916.167	1915.445	1915.523	2243	0	62
2023.09.25	20:00:00	1915.544	1916.131	1915.466	1915.955	966	0	62
2023.09.25	22:00:00	1916.175	1916.813	1916.045	1916.544	961	0	62
2023.09.25	23:00:00	1916.580	1916.727	1916.173	1916.276	965	0	62
2023.09.26	00:00:00	1916.277	1916.516	1914.640	1914.884	2051	0	62
2023.09.26	01:00:00	1914.889	1915.837	1914.551	1914.828	2827	0	62
2023.09.26	02:00:00	1914.834	1915.164	1913.127	1913.659	2520	0	62
2023.09.26	03:00:00	1913.658	1914.085	1913.143	1913.661	2222	0	62
2023.09.26	04:00:00	1913.658	1914.676	1913.303	1914.665	1542	0	62
2023.09.26	05:00:00	1914.665	1915.202	1913.617	1913.617	2240	0	62
2023.09.26	06:00:00	1913.616	1913.743	1910.502	1910.530	3001	0	62
2023.09.26	07:00:00	1910.512	1913.795	1909.674	1913.706	3714	0	62
2023.09.26	08:00:00	1913.742	1915.646	1913.112	1913.798	3561	0	62
2023.09.26	09:00:00	1913.807	1913.900	1912.172	1913.026	2924	0	62
2023.09.26	10:00:00	1913.028	1913.442	1911.325	1911.771	2637	0	62
2023.09.26	11:00:00	1911.773	1913.676	1910.587	1911.603	3121	0	62
2023.09.26	12:00:00	1911.601	1912.859	1905.098	1910.266	5663	0	62
2023.09.26	13:00:00	1910.297	1910.329	1904.715	1906.778	6397	0	62
2023.09.26	14:00:00	1906.792	1909.403	1905.649	1906.448	6290	0	62
2023.09.26	15:00:00	1906.467	1906.520	1900.680	1902.421	4864	0	62
2023.09.26	16:00:00	1902.434	1903.667	1900.846	1901.271	3596	0	62
2023.09.26	17:00:00	1901.309	1902.328	1900.664	1901.024	3212	0	62
2023.09.26	18:00:00	1901.069	1901.596	1899.171	1899.955	3020	0	62
2023.09.26	19:00:00	1899.988	1901.085	1899.488	1900.525	2542	0	62
2023.09.26	20:00:00	1900.564	1900.862	1900.307	1900.727	1170	0	62
2023.09.26	22:00:00	1900.719	1901.332	1900.687	1900.997	1069	0	62
2023.09.26	23:00:00	1901.005	1902.100	1901.000	1901.598	1336	0	62
2023.09.27	00:00:00	1901.593	1902.527	1899.850	1900.748	2080	0	62
2023.09.27	01:00:00	1900.712	1903.831	1899.986	1902.605	3494	0	62
2023.09.27	02:00:00	1902.627	1902.627	1900.094	1900.881	2756	0	62
2023.09.27	03:00:00	1900.846	1900.971	1899.421	1899.942	2152	0	62
2023.09.27	04:00:00	1899.933	1899.933	1896.630	1897.754	2624	0	62
2023.09.27	05:00:00	1897.724	1898.396	1895.531	1896.369	2969	0	62
2023.09.27	06:00:00	1896.374	1898.857	1895.983	1898.151	3578	0	62
2023.09.27	07:00:00	1898.132	1899.099	1896.454	1896.688	3524	0	62
2023.09.27	08:00:00	1896.656	1897.868	1895.051	1896.656	3232	0	62
2023.09.27	09:00:00	1896.679	1896.695	1894.597	1895.591	2993	0	62
2023.09.27	10:00:00	1895.574	1896.375	1893.501	1893.888	3054	0	62
2023.09.27	11:00:00	1893.846	1894.225	1892.538	1892.920	3382	0	62
2023.09.27	12:00:00	1892.911	1893.121	1889.806	1891.861	5166	0	62
2023.09.27	13:00:00	1891.830	1892.226	1884.562	1887.842	6158	0	62
2023.09.27	14:00:00	1887.859	1888.946	1883.603	1883.618	6109	0	62
2023.09.27	15:00:00	1883.650	1885.067	1879.873	1881.559	5301	0	62
2023.09.27	16:00:00	1881.593	1881.660	1875.527	1875.926	4222	0	62
2023.09.27	17:00:00	1875.958	1877.386	1872.709	1874.749	4593	0	62
2023.09.27	18:00:00	1874.780	1877.521	1872.576	1876.041	4103	0	62
2023.09.27	19:00:00	1876.011	1878.223	1875.282	1876.739	3241	0	62
2023.09.27	20:00:00	1876.770	1876.944	1874.667	1874.706	1592	0	62
2023.09.27	22:00:00	1876.236	1877.227	1875.957	1877.074	1627	0	62
2023.09.27	23:00:00	1877.058	1877.719	1876.292	1877.630	1532	0	62
2023.09.28	00:00:00	1877.652	1877.922	1876.182	1877.146	2510	0	62
2023.09.28	01:00:00	1877.148	1877.513	1873.635	1874.166	3458	0	62
2023.09.28	02:00:00	1874.168	1875.270	1873.910	1874.834	2746	0	62
2023.09.28	03:00:00	1874.796	1875.265	1873.791	1874.698	2188	0	62
2023.09.28	04:00:00	1874.680	1875.282	1873.758	1874.920	2117	0	62
2023.09.28	05:00:00	1874.909	1877.273	1874.612	1877.085	2945	0	62
2023.09.28	06:00:00	1877.067	1877.650	1873.963	1875.004	4232	0	62
2023.09.28	07:00:00	1875.039	1878.239	1874.702	1875.749	4055	0	62
2023.09.28	08:00:00	1875.782	1876.263	1873.705	1874.193	3671	0	62
2023.09.28	09:00:00	1874.174	1877.194	1873.780	1875.882	3405	0	62
2023.09.28	10:00:00	1875.888	1876.354	1874.489	1874.928	2893	0	62
2023.09.28	11:00:00	1874.892	1876.807	1874.609	1876.041	3100	0	62
2023.09.28	12:00:00	1876.053	1879.559	1871.671	1872.424	7268	0	62
2023.09.28	13:00:00	1872.389	1877.094	1871.327	1873.069	8592	0	62
2023.09.28	14:00:00	1873.034	1876.458	1865.313	1865.316	7652	0	62
2023.09.28	15:00:00	1865.349	1866.043	1857.713	1864.787	7030	0	62
2023.09.28	16:00:00	1864.827	1865.871	1862.367	1863.545	4656	0	62
2023.09.28	17:00:00	1863.560	1864.275	1861.015	1861.941	4123	0	62
2023.09.28	18:00:00	1861.974	1865.926	1861.637	1865.617	3124	0	62
2023.09.28	19:00:00	1865.578	1867.345	1864.658	1867.170	2856	0	62
2023.09.28	20:00:00	1867.139	1867.294	1864.501	1864.729	1671	0	62
2023.09.28	22:00:00	1865.345	1866.340	1863.952	1864.391	1669	0	62
2023.09.28	23:00:00	1864.394	1866.788	1863.844	1866.769	1945	0	62
2023.09.29	00:00:00	1866.764	1867.273	1864.847	1865.374	2060	0	62
2023.09.29	01:00:00	1865.373	1866.349	1864.503	1865.818	2846	0	62
2023.09.29	02:00:00	1865.830	1867.039	1864.748	1864.896	2601	0	62
2023.09.29	03:00:00	1864.926	1864.948	1862.958	1863.371	2214	0	62
2023.09.29	04:00:00	1863.370	1865.654	1863.141	1865.045	2311	0	62
2023.09.29	05:00:00	1865.046	1868.322	1864.499	1867.394	2604	0	62
2023.09.29	06:00:00	1867.361	1870.475	1866.308	1870.122	3705	0	62
2023.09.29	07:00:00	1870.089	1874.016	1869.549	1873.570	3922	0	62
2023.09.29	08:00:00	1873.596	1873.793	1871.388	1871.699	3622	0	62
2023.09.29	09:00:00	1871.758	1873.718	1871.026	1873.621	3263	0	62
2023.09.29	10:00:00	1873.603	1873.603	1872.321	1872.371	2913	0	62
2023.09.29	11:00:00	1872.338	1872.338	1867.599	1869.494	4179	0	62
2023.09.29	12:00:00	1869.493	1874.059	1868.026	1873.879	6818	0	62
2023.09.29	13:00:00	1873.910	1879.870	1870.233	1870.648	9533	0	62
2023.09.29	14:00:00	1870.579	1871.741	1858.929	1860.905	10948	0	62
2023.09.29	15:00:00	1860.939	1861.085	1852.263	1854.809	7128	0	62
2023.09.29	16:00:00	1854.842	1856.486	1852.986	1853.707	4298	0	62
